,vac_name,salary_min,salary_max,currency,href,host
1241,QA manual/auto specialist,100000.0,250000.0,руб.,https://hh.ru/vacancy/67505936?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1242,Senior QA Engineer (Serbia),2500.0,3400.0,EUR,https://hh.ru/vacancy/66857293?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1243,GO Developer,250000.0,,руб.,https://hh.ru/vacancy/67470870?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1244,DevOps специалист,,250000.0,руб.,https://hh.ru/vacancy/67512592?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1245,Главный специалист отдела защиты конфиденциальной информации,140000.0,,руб.,https://hh.ru/vacancy/54631542?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1246,Ведущий системный администратор,70000.0,,руб.,https://hh.ru/vacancy/67461036?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1247,Machine Learning Lead,275000.0,,руб.,https://hh.ru/vacancy/55869754?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1248,Компьютерный лингвист,110000.0,,руб.,https://hh.ru/vacancy/67329826?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1249,Senior Data Engineer,4500.0,6000.0,USD,https://hh.ru/vacancy/67080509?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1250,Web-аналитик,50000.0,120000.0,руб.,https://hh.ru/vacancy/66881726?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1251,Младший системный администратор Linux,50000.0,70000.0,руб.,https://hh.ru/vacancy/67399634?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1252,Программист-стажер 1С,25000.0,,руб.,https://hh.ru/vacancy/46683160?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1253,Инженер-программист,31500.0,31500.0,руб.,https://hh.ru/vacancy/67366232?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1254,Старший специалист по отчётности,49000.0,,руб.,https://hh.ru/vacancy/66144830?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1255,Ведущий программист C/C++,130000.0,170000.0,руб.,https://hh.ru/vacancy/66638650?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1256,Инженер-программист (Отдел по планшетным компьютерам),120000.0,120000.0,руб.,https://hh.ru/vacancy/46236237?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1257,Стажер-исследователь веб-безопасности,40000.0,,руб.,https://hh.ru/vacancy/55202207?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1258,Старший инженер серверной и облачной инфраструктуры,75000.0,75000.0,руб.,https://hh.ru/vacancy/67466385?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1259,User Acquisition Manager / Performance Marketing Manager / Таргетолог,100000.0,,руб.,https://hh.ru/vacancy/46956979?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1260,"QA Automation Engineer (Middle, Senior)",1500.0,3000.0,USD,https://hh.ru/vacancy/67400839?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1261,Data Engineer,,80000.0,руб.,https://hh.ru/vacancy/67350800?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1262,Программист микроконтроллеров,75000.0,,руб.,https://hh.ru/vacancy/67349914?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1263,Инженер средств связи,70000.0,,руб.,https://hh.ru/vacancy/54786032?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1264,Системный администратор ИТ-инфраструктуры в отдел системного администрирования,65000.0,,руб.,https://hh.ru/vacancy/67349164?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1265,Cloud engineer,,6000.0,USD,https://hh.ru/vacancy/67474034?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1266,"C++ Developer (Relocate, Berlin)",,10000.0,EUR,https://hh.ru/vacancy/55900044?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1267,Специалист по внедрению и сопровождению ПО,45000.0,,руб.,https://hh.ru/vacancy/54633885?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1268,Senior QA automation engineer (ML),,340000.0,руб.,https://hh.ru/vacancy/67130617?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1269,QA Automation - инженер/тестировщик (QA Engineer Automation),2000.0,4000.0,USD,https://hh.ru/vacancy/67444572?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1270,Аналитик,40000.0,,руб.,https://hh.ru/vacancy/52143348?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1271,Экономист-аналитик (Токеномика),80000.0,160000.0,руб.,https://hh.ru/vacancy/67413530?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1272,Ведущий инженер-программист,146450.0,,руб.,https://hh.ru/vacancy/48297522?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1273,Ведущий инженер-программист,146500.0,,руб.,https://hh.ru/vacancy/50013082?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1274,QA Engineer (Management Systems),,120000.0,руб.,https://hh.ru/vacancy/50619284?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1275,Программист 1С,90000.0,150000.0,руб.,https://hh.ru/vacancy/48071291?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1276,Специалист службы поддержки,45000.0,50000.0,руб.,https://hh.ru/vacancy/67496772?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1277,Инженер технической поддержки (MTS AI),,100000.0,руб.,https://hh.ru/vacancy/54623749?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1278,Преподаватель дополнительного образования в IT - куб,25000.0,30000.0,руб.,https://hh.ru/vacancy/67080584?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1279,Machine Learning Engineer,100000.0,200000.0,руб.,https://hh.ru/vacancy/66854129?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1280,Доцент Департамента анализа данных и машинного обучения,90000.0,250000.0,руб.,https://hh.ru/vacancy/53555736?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1281,Fronted Developer (React),,300000.0,руб.,https://hh.ru/vacancy/66090078?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1282,Инженер-программист/разработчик/конструктор,95.0,263000.0,руб.,https://hh.ru/vacancy/67413752?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1283,Системный администратор,,45000.0,руб.,https://hh.ru/vacancy/54235274?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1284,Quantitative Analyst / Data scientist,4000.0,5000.0,EUR,https://hh.ru/vacancy/67402665?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1285,Разработчик С++,110000.0,230000.0,руб.,https://hh.ru/vacancy/67016600?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1286,Программист микроконтроллеров,55000.0,,руб.,https://hh.ru/vacancy/66622229?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1287,Аналитик,116000.0,,руб.,https://hh.ru/vacancy/67301818?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1288,Программист C/С++,80000.0,,руб.,https://hh.ru/vacancy/67370714?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1289,Специалист-эксперт отдела эксплуатации и сопровождения информационных подсистем,20000.0,,руб.,https://hh.ru/vacancy/67090049?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1290,Application Security Engineer,150000.0,,руб.,https://hh.ru/vacancy/55301926?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1291,Project manager,50000.0,,руб.,https://hh.ru/vacancy/67410820?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1292,Главный специалист информационной безопасности,120000.0,150000.0,руб.,https://hh.ru/vacancy/66218258?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1293,Разработчик БД,,130000.0,руб.,https://hh.ru/vacancy/54449004?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1294,Преподаватель программирования,300000.0,,KZT,https://hh.ru/vacancy/67392904?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1295,Разработчик SAS:Data/ETL,,300000.0,руб.,https://hh.ru/vacancy/67303985?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1296,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/66507666?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1297,Junior Software Developer,400.0,1200.0,USD,https://hh.ru/vacancy/67300501?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1298,Инженер (ПО систем безопасности),365000.0,,руб.,https://hh.ru/vacancy/67433511?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1299,Инженер (ПО систем безопасности),365000.0,,руб.,https://hh.ru/vacancy/67433512?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1300,Инженер (ПО систем безопасности),365000.0,,руб.,https://hh.ru/vacancy/67433514?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1301,Инженер (ПО систем безопасности),365000.0,,руб.,https://hh.ru/vacancy/67433515?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1302,Data-инженер,220000.0,,руб.,https://hh.ru/vacancy/67237935?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1303,Backend-разработчик,120000.0,,руб.,https://hh.ru/vacancy/67355947?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1304,Middle Devops,190000.0,220000.0,руб.,https://hh.ru/vacancy/67006668?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1305,Инженер-Программист (отдела функционального тестирования),150000.0,,руб.,https://hh.ru/vacancy/66229938?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1306,Разработчик БД,,130000.0,руб.,https://hh.ru/vacancy/54448264?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1307,Data инженер,180000.0,,руб.,https://hh.ru/vacancy/67375472?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1308,Системный программист Linux,160000.0,,руб.,https://hh.ru/vacancy/67261768?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1309,Specialist DevOps,,300000.0,руб.,https://hh.ru/vacancy/41703678?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1310,Senior system administrator / DevOps,180000.0,,руб.,https://hh.ru/vacancy/54675607?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1311,Системный программист Linux,180000.0,210000.0,руб.,https://hh.ru/vacancy/53577003?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1312,Ведущий инженер - программист С++,,207000.0,руб.,https://hh.ru/vacancy/67379487?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1313,Учитель информатики,30000.0,,руб.,https://hh.ru/vacancy/67260419?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1314,Frontend Senior Developer (vue.js),,300000.0,руб.,https://hh.ru/vacancy/67444554?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1315,Senior DevOps / Site Reliability Engineer at Joompay (to Europe),350000.0,,руб.,https://hh.ru/vacancy/67408381?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1316,Геофизик-программист,100000.0,,руб.,https://hh.ru/vacancy/67233206?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1317,Аналитик по работе с отчетами,55000.0,64000.0,руб.,https://hh.ru/vacancy/66592120?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1318,Эксперт по развитию транспортной сети,90000.0,,руб.,https://hh.ru/vacancy/51861288?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1319,"Преподаватель IT-лаборатории ""Сетевое и системное администрирование""",60000.0,,руб.,https://hh.ru/vacancy/67369877?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1320,Директор подразделения IT и информационной безопасности,,300000.0,руб.,https://hh.ru/vacancy/67498520?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1321,Преподаватель по программированию в международную школу программирования,200.0,600.0,USD,https://hh.ru/vacancy/67353180?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
